"id","metrocode","countrycode","regionname","targetable","regionid","metroname","regioncode","countryname","cityname","countryid"
"1031078","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Mosina","2616"
"1031079","","PL","Podlaskie","true","20855","","PL-PD","Poland","Monki","2616"
"1031080","","PL","Zachodnio-Pomorskie","true","20862","","PL-ZP","Poland","Mysliborz","2616"
"1031081","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Naklo nad Notecia","2616"
"1031082","","PL","Opolskie","true","20854","","PL-OP","Poland","Namyslow","2616"
"1031083","","PL","Podkarpackie","true","20856","","PL-PK","Poland","Nowa Deba","2616"
"1031084","","PL","Zachodnio-Pomorskie","true","20862","","PL-ZP","Poland","Nowogard","2616"
"1031085","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Nowy Dwor Mazowiecki","2616"
"1031086","","PL","Opolskie","true","20854","","PL-OP","Poland","Nysa","2616"
"1031087","","PL","Lodzkie","true","20850","","PL-LD","Poland","Opoczno","2616"
"1031088","","PL","Slaskie","true","20859","","PL-SL","Poland","Orzesze","2616"
"1031089","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Otwock","2616"
"1031090","","PL","Lodzkie","true","20850","","PL-LD","Poland","Ozorkow","2616"
"1031091","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Olawa","2616"
"1031092","","PL","Lodzkie","true","20850","","PL-LD","Poland","Pajeczno","2616"
"1031093","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Paslek","2616"
"1031094","","PL","Pomorskie","true","20857","","PL-PM","Poland","Pelplin","2616"
"1031095","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Piastow","2616"
"1031096","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Pieszyce","2616"
"1031097","","PL","Swietokrzyskie","true","20858","","PL-SK","Poland","Polaniec","2616"
"1031098","","PL","Pomorskie","true","20857","","PL-PM","Poland","Prabuty","2616"
"1031099","","PL","Pomorskie","true","20857","","PL-PM","Poland","Pruszcz Gdanski","2616"
"1031100","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Pruszkow","2616"
"1031101","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Przysucha","2616"
"1031102","","PL","Slaskie","true","20859","","PL-SL","Poland","Pszczyna","2616"
"1031103","","PL","Slaskie","true","20859","","PL-SL","Poland","Pszow","2616"
"1031104","","PL","Slaskie","true","20859","","PL-SL","Poland","Radlin","2616"
"1031105","","PL","Podkarpackie","true","20856","","PL-PK","Poland","Radymno","2616"
"1031106","","PL","Pomorskie","true","20857","","PL-PM","Poland","Reda","2616"
"1031107","","PL","Podkarpackie","true","20856","","PL-PK","Poland","Ropczyce","2616"
"1031108","","PL","Pomorskie","true","20857","","PL-PM","Poland","Rumia","2616"
"1031109","","PL","Slaskie","true","20859","","PL-SL","Poland","Rydultowy","2616"
"1031110","","PL","Lubelskie","true","20851","","PL-LU","Poland","Ryki","2616"
"1031111","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Rypin","2616"
"1031112","","PL","Lubuskie","true","20849","","PL-LB","Poland","Rzepin","2616"
"1031113","","PL","Podlaskie","true","20855","","PL-PD","Poland","Sejny","2616"
"1031114","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Siedlce","2616"
"1031115","","PL","Podlaskie","true","20855","","PL-PD","Poland","Siemiatycze","2616"
"1031116","","PL","Pomorskie","true","20857","","PL-PM","Poland","Skarszewy","2616"
"1031117","","PL","Slaskie","true","20859","","PL-SL","Poland","Skoczow","2616"
"1031118","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Sokolow Podlaski","2616"
"1031119","","PL","Pomorskie","true","20857","","PL-PM","Poland","Starogard Gdanski","2616"
"1031120","","PL","Lubuskie","true","20849","","PL-LB","Poland","Strzelce Krajenskie","2616"
"1031121","","PL","Opolskie","true","20854","","PL-OP","Poland","Strzelce Opolskie","2616"
"1031122","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Strzelin","2616"
"1031123","","PL","Malopolskie","true","20852","","PL-MA","Poland","Sucha Beskidzka","2616"
"1031124","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Susz","2616"
"1031125","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Swarzedz","2616"
"1031126","","PL","Lubuskie","true","20849","","PL-LB","Poland","Szprotawa","2616"
"1031127","","PL","Pomorskie","true","20857","","PL-PM","Poland","Sztum","2616"
"1031128","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Szydlowiec","2616"
"1031129","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Tuchola","2616"
"1031130","","PL","Slaskie","true","20859","","PL-SL","Poland","Ustron","2616"
"1031131","","PL","Slaskie","true","20859","","PL-SL","Poland","Wisla","2616"
"1031132","","PL","Malopolskie","true","20852","","PL-MA","Poland","Wolbrom","2616"
"1031133","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Wrzesnia","2616"
"1031134","","PL","Podlaskie","true","20855","","PL-PD","Poland","Wysokie Mazowieckie","2616"
"1031135","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Wegorzewo","2616"
"1031136","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Zalewo","2616"
"1031137","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Zbaszyn","2616"
"1031138","","PL","Opolskie","true","20854","","PL-OP","Poland","Zdzieszowice","2616"
"1031139","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Zielonka","2616"
"1031140","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Zabkowice Slaskie","2616"
"1031141","","PL","Podlaskie","true","20855","","PL-PD","Poland","Lapy","2616"
"1031142","","PL","Lodzkie","true","20850","","PL-LD","Poland","Lask","2616"
"1031143","","PL","Zachodnio-Pomorskie","true","20862","","PL-ZP","Poland","Lobez","2616"
"1031144","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Swiebodzice","2616"
"1031145","","PL","Slaskie","true","20859","","PL-SL","Poland","Swietochlowice","2616"
"1031146","","PL","Lubuskie","true","20849","","PL-LB","Poland","Zary","2616"
"1031147","","PL","Slaskie","true","20859","","PL-SL","Poland","Zywiec","2616"
"1031148","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Abasolo","2484"
"1031149","","MX","Puebla","true","20715","","MX-PUE","Mexico","Acajete","2484"
"1031150","","MX","Chiapas","true","20700","","MX-CHP","Mexico","Acala","2484"
"1031151","","MX","Nayarit","true","20712","","MX-NAY","Mexico","Acaponeta","2484"
"1031152","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Acatic","2484"
"1031153","","MX","Veracruz","true","20724","","MX-VER","Mexico","Acayucan","2484"
"1031154","","MX","Hidalgo","true","20707","","MX-HID","Mexico","Actopan","2484"
"1031155","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Acambaro","2484"
"1031156","","MX","Sinaloa","true","20718","","MX-SIN","Mexico","Adolfo Ruiz Cortines","2484"
"1031157","","MX","Puebla","true","20715","","MX-PUE","Mexico","Ajalpan","2484"
"1031158","","MX","Tamaulipas","true","20722","","MX-TAM","Mexico","Aldama","2484"
"1031159","","MX","Nuevo León","true","20713","","MX-NLE","Mexico","Allende","2484"
"1031160","","MX","Coahuila","true","20701","","MX-COA","Mexico","Allende","2484"
"1031161","","MX","Tamaulipas","true","20722","","MX-TAM","Mexico","Altamira","2484"
"1031162","","MX","Veracruz","true","20724","","MX-VER","Mexico","Altotonga","2484"
"1031163","","MX","Veracruz","true","20724","","MX-VER","Mexico","Alvarado","2484"
"1031164","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Ameca","2484"
"1031165","","MX","Morelos  ","true","20711","","MX-MOR","Mexico","Anenecuilco","2484"
"1031166","","MX","Nuevo León","true","20713","","MX-NLE","Mexico","Anahuac","2484"
"1031167","","MX","Hidalgo","true","20707","","MX-HID","Mexico","Apan","2484"
"1031168","","MX","Michoacán","true","20710","","MX-MIC","Mexico","Apatzingan de La Constitucion","2484"
"1031169","","MX","Tlaxcala","true","20723","","MX-TLA","Mexico","Apizaco","2484"
"1031170","","MX","Guerrero","true","20705","","MX-GRO","Mexico","Arcelia","2484"
"1031171","","MX","Chiapas","true","20700","","MX-CHP","Mexico","Arriaga","2484"
"1031172","","MX","Chihuahua","true","20699","","MX-CHH","Mexico","Ascension","2484"
"1031173","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Autlan","2484"
"1031174","","MX","Morelos  ","true","20711","","MX-MOR","Mexico","Axochiapan","2484"
"1031175","","MX","Quintana Roo","true","20717","","MX-ROO","Mexico","Bacalar","2484"
"1031176","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Balancan","2484"
"1031177","","MX","Baja California Sur","true","20697","","MX-BCS","Mexico","Cabo San Lucas","2484"
"1031178","","MX","Sonora","true","20720","","MX-SON","Mexico","Caborca","2484"
"1031179","","MX","Querétaro ","true","20716","","MX-QUE","Mexico","Cadereyta de Montes","2484"
"1031180","","MX","Campeche","true","20698","","MX-CAM","Mexico","Calkini","2484"
"1031181","","MX","Tlaxcala","true","20723","","MX-TLA","Mexico","Calpulalpan","2484"
"1031182","","MX","Aguascalientes","true","20694","","MX-AGU","Mexico","Calvillo","2484"
"1031183","","MX","Sonora","true","20720","","MX-SON","Mexico","Cananea","2484"
"1031184","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Capilla de Guadalupe","2484"
"1031185","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Casimiro Castillo","2484"
"1031186","","MX","Coahuila","true","20701","","MX-COA","Mexico","Castanos","2484"
"1031187","","MX","Veracruz","true","20724","","MX-VER","Mexico","Catemaco","2484"
"1031188","","MX","San Luis Potosí","true","20719","","MX-SLP","Mexico","Cerritos","2484"
"1031189","","MX","Campeche","true","20698","","MX-CAM","Mexico","Champoton","2484"
"1031190","","MX","San Luis Potosí","true","20719","","MX-SLP","Mexico","Charcas","2484"
"1031191","","MX","Yucatán","true","20725","","MX-YUC","Mexico","Chemax","2484"
"1031192","","MX","Michoacán","true","20710","","MX-MIC","Mexico","Cheran","2484"
"1031193","","MX","Estado de México","true","20709","","MX-MEX","Mexico","Chicoloapan de Juarez","2484"
"1031194","","MX","Puebla","true","20715","","MX-PUE","Mexico","Chignahuapan","2484"
"1031195","","MX","Guerrero","true","20705","","MX-GRO","Mexico","Chilpancingo","2484"
"1031196","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Cihuatlan","2484"
"1031197","","MX","Chihuahua","true","20699","","MX-CHH","Mexico","Ciudad Delicias","2484"
"1031198","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Ciudad Guzman","2484"
"1031199","","MX","Colima","true","20702","","MX-COL","Mexico","Ciudad de Armeria","2484"
"1031200","","MX","Guerrero","true","20705","","MX-GRO","Mexico","Ciudad de Huitzuco","2484"
"1031201","","MX","Veracruz","true","20724","","MX-VER","Mexico","Coatepec","2484"
"1031202","","MX","Veracruz","true","20724","","MX-VER","Mexico","Coatzintla","2484"
"1031203","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Cocula","2484"
"1031204","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Colotlan","2484"
"1031205","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Comalcalco","2484"
"1031206","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Comonfort","2484"
"1031207","","MX","Nayarit","true","20712","","MX-NAY","Mexico","Compostela","2484"
"1031208","","MX","Colima","true","20702","","MX-COL","Mexico","Coquimatlan","2484"
"1031209","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Cortazar","2484"
"1031210","","MX","Veracruz","true","20724","","MX-VER","Mexico","Cosamaloapan","2484"
"1031211","","MX","Veracruz","true","20724","","MX-VER","Mexico","Coscomatepec","2484"
"1031212","","MX","Veracruz","true","20724","","MX-VER","Mexico","Cosoleacaque","2484"
"1031213","","MX","Sinaloa","true","20718","","MX-SIN","Mexico","Costa Rica","2484"
"1031214","","MX","Estado de México","true","20709","","MX-MEX","Mexico","Cuautitlan Izcalli","2484"
"1031215","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Cueramaro","2484"
"1031216","","MX","Veracruz","true","20724","","MX-VER","Mexico","Cuitlahuac","2484"
"1031217","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Cunduacan","2484"
"1031218","","MX","San Luis Potosí","true","20719","","MX-SLP","Mexico","Cardenas","2484"
"1031219","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Cardenas","2484"
"1031220","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Degollado","2484"
"1031221","","MX","Jalisco","true","20708","","MX-JAL","Mexico","El Arenal","2484"
"1031222","","MX","Colima","true","20702","","MX-COL","Mexico","El Colomo","2484"
"1031223","","MX","Sinaloa","true","20718","","MX-SIN","Mexico","El Fuerte","2484"
"1031224","","MX","Jalisco","true","20708","","MX-JAL","Mexico","El Grullo","2484"
"1031225","","MX","Morelos  ","true","20711","","MX-MOR","Mexico","Emiliano Zapata","2484"
"1031226","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Emiliano Zapata","2484"
"1031227","","MX","Sonora","true","20720","","MX-SON","Mexico","Empalme","2484"
"1031228","","MX","Sinaloa","true","20718","","MX-SIN","Mexico","Escuinapa","2484"
"1031229","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Etzatlan","2484"
"1031230","","MX","Quintana Roo","true","20717","","MX-ROO","Mexico","Felipe Carrillo Puerto","2484"
"1031231","","MX","Zacatecas","true","20726","","MX-ZAC","Mexico","Fresnillo","2484"
"1031232","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Frontera","2484"
"1031233","","MX","Nuevo León","true","20713","","MX-NLE","Mexico","Garcia","2484"
"1031234","","MX","Baja California","true","20696","","MX-BCN","Mexico","Guadalupe Victoria","2484"
"1031235","","MX","Baja California Sur","true","20697","","MX-BCS","Mexico","Guerrero Negro","2484"
"1031236","","MX","Durango","true","20704","","MX-DUR","Mexico","Gomez Palacio","2484"
"1031237","","MX","Tlaxcala","true","20723","","MX-TLA","Mexico","Huamantla","2484"
"1031238","","MX","Sonora","true","20720","","MX-SON","Mexico","Huatabampo","2484"
"1031239","","MX","Puebla","true","20715","","MX-PUE","Mexico","Huejotzingo","2484"
"1031240","","MX","Hidalgo","true","20707","","MX-HID","Mexico","Huejutla de Reyes","2484"
"1031241","","MX","Tabasco","true","20721","","MX-TAB","Mexico","Huimanguillo","2484"
"1031242","","MX","Chiapas","true","20700","","MX-CHP","Mexico","Huixtla","2484"
"1031243","","MX","Yucatán","true","20725","","MX-YUC","Mexico","Hunucma","2484"
"1031244","","MX","Hidalgo","true","20707","","MX-HID","Mexico","Ixmiquilpan","2484"
"1031245","","MX","Estado de México","true","20709","","MX-MEX","Mexico","Ixtapaluca","2484"
"1031246","","MX","Nayarit","true","20712","","MX-NAY","Mexico","Ixtlan del Rio","2484"
"1031247","","MX","Yucatán","true","20725","","MX-YUC","Mexico","Izamal","2484"
"1031248","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Jalostotitlan","2484"
"1031249","","MX","Zacatecas","true","20726","","MX-ZAC","Mexico","Jalpa","2484"
"1031250","","MX","Jalisco","true","20708","","MX-JAL","Mexico","Jamay","2484"
"1031251","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Jaral del Progreso","2484"
"1031252","","MX","Michoacán","true","20710","","MX-MIC","Mexico","Jiquilpan","2484"
"1031253","","MX","Morelos  ","true","20711","","MX-MOR","Mexico","Jojutla","2484"
"1031254","","MX","Zacatecas","true","20726","","MX-ZAC","Mexico","Juan Aldama","2484"
"1031255","","MX","Oaxaca","true","20714","","MX-OAX","Mexico","Juchitan de Zaragoza","2484"
"1031256","","MX","Guanajuato","true","20706","","MX-GUA","Mexico","Juventino Rosas","2484"
"1031257","","MX","Nuevo León","true","20713","","MX-NLE","Mexico","Juarez","2484"
"1031258","","MX","Yucatán","true","20725","","MX-YUC","Mexico","Kanasin","2484"
"1031259","","MX","Jalisco","true","20708","","MX-JAL","Mexico","La Barca","2484"
"1031260","","MX","Sinaloa","true","20718","","MX-SIN","Mexico","La Cruz","2484"
"1031261","","MX","Chiapas","true","20700","","MX-CHP","Mexico","Las Margaritas","2484"
"1031262","","MX","Chiapas","true","20700","","MX-CHP","Mexico","Las Rosas","2484"
"1031263","","MX","Nayarit","true","20712","","MX-NAY","Mexico","Las Varas","2484"
"1031264","","MX","Puebla","true","20715","","MX-PUE","Mexico","Libres","2484"
"1031265","","MX","Nuevo León","true","20713","","MX-NLE","Mexico","Linares","2484"
"1031266","","MX","Oaxaca","true","20714","","MX-OAX","Mexico","Loma Bonita","2484"
